scan_index,split,acquisition_folder,laz_relative_path,info_relative_path,laz_filename,info_filename,size_bytes,point_count,las_version,point_data_format,x_min,y_min,z_min,x_max,y_max,z_max,gps_time_min,gps_time_max,classification_histogram
32,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+600_1+650.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+600_1+650_info.txt,ACQ_242_Aulnoye_Busigny_F_1+600_1+650.laz,ACQ_242_Aulnoye_Busigny_F_1+600_1+650_info.txt,11448458,1810578,1.2,3,1758829.658,9221316.607,133.557,1758954.896,9221440.150,152.571,48482.879221,48486.241467,"{""0"":{""count"":127370,""label"":""Unclassified""},""1"":{""count"":1157661,""label"":""Ground""},""2"":{""count"":327540,""label"":""Vegetation""},""4"":{""count"":22446,""label"":""Catenary pole""},""5"":{""count"":115760,""label"":""Rail""},""7"":{""count"":59801,""label"":""Catenary wire""}}"
33,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+650_1+700.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+650_1+700_info.txt,ACQ_242_Aulnoye_Busigny_F_1+650_1+700.laz,ACQ_242_Aulnoye_Busigny_F_1+650_1+700_info.txt,11429659,1798820,1.2,3,1758783.242,9221275.189,129.039,1758916.549,9221409.733,152.790,48486.241477,48489.472338,"{""0"":{""count"":182610,""label"":""Unclassified""},""1"":{""count"":980527,""label"":""Ground""},""2"":{""count"":472088,""label"":""Vegetation""},""4"":{""count"":33364,""label"":""Catenary pole""},""5"":{""count"":80227,""label"":""Rail""},""7"":{""count"":50004,""label"":""Catenary wire""}}"
34,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+700_1+750.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+700_1+750_info.txt,ACQ_242_Aulnoye_Busigny_F_1+700_1+750.laz,ACQ_242_Aulnoye_Busigny_F_1+700_1+750_info.txt,10209060,1645677,1.2,3,1758707.601,9221214.112,121.287,1758870.512,9221374.683,150.095,48489.472345,48492.580902,"{""0"":{""count"":212474,""label"":""Unclassified""},""1"":{""count"":1058677,""label"":""Ground""},""2"":{""count"":254627,""label"":""Vegetation""},""3"":{""count"":3887,""label"":""Building""},""4"":{""count"":12737,""label"":""Catenary pole""},""5"":{""count"":49754,""label"":""Rail""},""7"":{""count"":38620,""label"":""Catenary wire""},""8"":{""count"":14901,""label"":""LCG""}}"
35,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+750_1+800.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+750_1+800_info.txt,ACQ_242_Aulnoye_Busigny_F_1+750_1+800.laz,ACQ_242_Aulnoye_Busigny_F_1+750_1+800_info.txt,9993908,1607380,1.2,3,1758691.606,9221235.485,135.533,1758823.164,9221363.361,149.286,48492.580912,48495.584140,"{""0"":{""count"":118105,""label"":""Unclassified""},""1"":{""count"":899013,""label"":""Ground""},""2"":{""count"":496202,""label"":""Vegetation""},""4"":{""count"":11117,""label"":""Catenary pole""},""5"":{""count"":59452,""label"":""Rail""},""7"":{""count"":23491,""label"":""Catenary wire""}}"
36,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+800_1+850.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+800_1+850_info.txt,ACQ_242_Aulnoye_Busigny_F_1+800_1+850.laz,ACQ_242_Aulnoye_Busigny_F_1+800_1+850_info.txt,11316460,1795278,1.2,3,1758681.800,9221206.054,135.643,1758769.271,9221289.131,153.673,48495.584144,48498.493782,"{""0"":{""count"":88682,""label"":""Unclassified""},""1"":{""count"":805335,""label"":""Ground""},""2"":{""count"":806848,""label"":""Vegetation""},""4"":{""count"":13847,""label"":""Catenary pole""},""5"":{""count"":58250,""label"":""Rail""},""7"":{""count"":22316,""label"":""Catenary wire""}}"
37,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+850_1+900.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+850_1+900_info.txt,ACQ_242_Aulnoye_Busigny_F_1+850_1+900.laz,ACQ_242_Aulnoye_Busigny_F_1+850_1+900_info.txt,11828007,1846278,1.2,3,1758648.300,9221183.061,135.505,1758724.631,9221249.115,158.051,48498.493790,48501.321656,"{""0"":{""count"":105904,""label"":""Unclassified""},""1"":{""count"":776729,""label"":""Ground""},""2"":{""count"":862401,""label"":""Vegetation""},""4"":{""count"":18510,""label"":""Catenary pole""},""5"":{""count"":55503,""label"":""Rail""},""7"":{""count"":27231,""label"":""Catenary wire""}}"
38,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+900_1+950.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+900_1+950_info.txt,ACQ_242_Aulnoye_Busigny_F_1+900_1+950.laz,ACQ_242_Aulnoye_Busigny_F_1+900_1+950_info.txt,10664223,1664776,1.2,3,1758617.657,9221149.339,135.216,1758681.323,9221216.606,155.951,48501.321659,48504.075268,"{""0"":{""count"":85869,""label"":""Unclassified""},""1"":{""count"":744447,""label"":""Ground""},""2"":{""count"":740031,""label"":""Vegetation""},""4"":{""count"":17237,""label"":""Catenary pole""},""5"":{""count"":53281,""label"":""Rail""},""7"":{""count"":23911,""label"":""Catenary wire""}}"
39,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_1+950_2+000.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_1+950_2+000_info.txt,ACQ_242_Aulnoye_Busigny_F_1+950_2+000.laz,ACQ_242_Aulnoye_Busigny_F_1+950_2+000_info.txt,9017143,1435682,1.2,3,1758517.145,9221057.365,132.127,1758708.238,9221237.106,151.280,48504.075278,48506.759701,"{""0"":{""count"":72986,""label"":""Unclassified""},""1"":{""count"":705365,""label"":""Ground""},""2"":{""count"":583946,""label"":""Vegetation""},""4"":{""count"":7492,""label"":""Catenary pole""},""5"":{""count"":51113,""label"":""Rail""},""7"":{""count"":14780,""label"":""Catenary wire""}}"
40,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+000_10+050.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+000_10+050_info.txt,ACQ_242_Aulnoye_Busigny_F_10+000_10+050.laz,ACQ_242_Aulnoye_Busigny_F_10+000_10+050_info.txt,9796152,1442131,1.2,3,1751783.313,9217122.125,131.028,1751925.155,9217291.940,225.557,48884.891850,48887.320145,"{""0"":{""count"":240335,""label"":""Unclassified""},""1"":{""count"":815062,""label"":""Ground""},""2"":{""count"":304694,""label"":""Vegetation""},""3"":{""count"":6200,""label"":""Building""},""4"":{""count"":13668,""label"":""Catenary pole""},""5"":{""count"":40636,""label"":""Rail""},""7"":{""count"":17167,""label"":""Catenary wire""},""8"":{""count"":4369,""label"":""LCG""}}"
41,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+050_10+100.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+050_10+100_info.txt,ACQ_242_Aulnoye_Busigny_F_10+050_10+100.laz,ACQ_242_Aulnoye_Busigny_F_10+050_10+100_info.txt,9746716,1425347,1.2,3,1751743.232,9217088.498,131.678,1751902.981,9217232.122,216.758,48887.320150,48889.752556,"{""0"":{""count"":279549,""label"":""Unclassified""},""1"":{""count"":745761,""label"":""Ground""},""2"":{""count"":333393,""label"":""Vegetation""},""4"":{""count"":7695,""label"":""Catenary pole""},""5"":{""count"":48419,""label"":""Rail""},""7"":{""count"":10530,""label"":""Catenary wire""}}"
42,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+100_10+150.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+100_10+150_info.txt,ACQ_242_Aulnoye_Busigny_F_10+100_10+150.laz,ACQ_242_Aulnoye_Busigny_F_10+100_10+150_info.txt,9455659,1381227,1.2,3,1751708.383,9217027.637,131.418,1751871.793,9217223.667,218.557,48889.752566,48892.190842,"{""0"":{""count"":236748,""label"":""Unclassified""},""1"":{""count"":767022,""label"":""Ground""},""2"":{""count"":312749,""label"":""Vegetation""},""4"":{""count"":7051,""label"":""Catenary pole""},""5"":{""count"":47580,""label"":""Rail""},""7"":{""count"":10077,""label"":""Catenary wire""}}"
43,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+150_10+200.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+150_10+200_info.txt,ACQ_242_Aulnoye_Busigny_F_10+150_10+200.laz,ACQ_242_Aulnoye_Busigny_F_10+150_10+200_info.txt,9670824,1403311,1.2,3,1751686.015,9216969.433,131.730,1751864.257,9217166.673,222.199,48892.190847,48894.634970,"{""0"":{""count"":247987,""label"":""Unclassified""},""1"":{""count"":750120,""label"":""Ground""},""2"":{""count"":341766,""label"":""Vegetation""},""4"":{""count"":7049,""label"":""Catenary pole""},""5"":{""count"":45228,""label"":""Rail""},""7"":{""count"":11161,""label"":""Catenary wire""}}"
44,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+200_10+250.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+200_10+250_info.txt,ACQ_242_Aulnoye_Busigny_F_10+200_10+250.laz,ACQ_242_Aulnoye_Busigny_F_10+200_10+250_info.txt,10475049,1554125,1.2,3,1751650.427,9216948.522,131.692,1751804.623,9217150.731,216.790,48894.634975,48897.084526,"{""0"":{""count"":374619,""label"":""Unclassified""},""1"":{""count"":769878,""label"":""Ground""},""2"":{""count"":345334,""label"":""Vegetation""},""4"":{""count"":7352,""label"":""Catenary pole""},""5"":{""count"":47037,""label"":""Rail""},""7"":{""count"":9905,""label"":""Catenary wire""}}"
45,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+250_10+300.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+250_10+300_info.txt,ACQ_242_Aulnoye_Busigny_F_10+250_10+300.laz,ACQ_242_Aulnoye_Busigny_F_10+250_10+300_info.txt,10378900,1584230,1.2,3,1751617.569,9216904.021,133.135,1751802.805,9217116.330,218.400,48897.084531,48899.542025,"{""0"":{""count"":314273,""label"":""Unclassified""},""1"":{""count"":769945,""label"":""Ground""},""2"":{""count"":440532,""label"":""Vegetation""},""4"":{""count"":4657,""label"":""Catenary pole""},""5"":{""count"":47304,""label"":""Rail""},""7"":{""count"":7519,""label"":""Catenary wire""}}"
46,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+300_10+350.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+300_10+350_info.txt,ACQ_242_Aulnoye_Busigny_F_10+300_10+350.laz,ACQ_242_Aulnoye_Busigny_F_10+300_10+350_info.txt,10580909,1596835,1.2,3,1751575.470,9216889.517,133.590,1751769.217,9217055.730,220.982,48899.542034,48901.999588,"{""0"":{""count"":365603,""label"":""Unclassified""},""1"":{""count"":758400,""label"":""Ground""},""2"":{""count"":418141,""label"":""Vegetation""},""4"":{""count"":1011,""label"":""Catenary pole""},""5"":{""count"":46705,""label"":""Rail""},""7"":{""count"":6975,""label"":""Catenary wire""}}"
47,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+350_10+400.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+350_10+400_info.txt,ACQ_242_Aulnoye_Busigny_F_10+350_10+400.laz,ACQ_242_Aulnoye_Busigny_F_10+350_10+400_info.txt,10496232,1573605,1.2,3,1751546.316,9216837.140,133.844,1751721.189,9217028.925,222.669,48901.999593,48904.454205,"{""0"":{""count"":323327,""label"":""Unclassified""},""1"":{""count"":745772,""label"":""Ground""},""2"":{""count"":443254,""label"":""Vegetation""},""4"":{""count"":6251,""label"":""Catenary pole""},""5"":{""count"":46907,""label"":""Rail""},""7"":{""count"":8094,""label"":""Catenary wire""}}"
48,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+400_10+450.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+400_10+450_info.txt,ACQ_242_Aulnoye_Busigny_F_10+400_10+450.laz,ACQ_242_Aulnoye_Busigny_F_10+400_10+450_info.txt,10175738,1536804,1.2,3,1751505.727,9216809.543,133.972,1751703.859,9216989.703,222.389,48904.454210,48906.904173,"{""0"":{""count"":350483,""label"":""Unclassified""},""1"":{""count"":744217,""label"":""Ground""},""2"":{""count"":373211,""label"":""Vegetation""},""4"":{""count"":7755,""label"":""Catenary pole""},""5"":{""count"":47780,""label"":""Rail""},""7"":{""count"":13358,""label"":""Catenary wire""}}"
49,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+450_10+500.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+450_10+500_info.txt,ACQ_242_Aulnoye_Busigny_F_10+450_10+500.laz,ACQ_242_Aulnoye_Busigny_F_10+450_10+500_info.txt,9759789,1470133,1.2,3,1751485.949,9216784.577,134.207,1751672.956,9216945.159,221.069,48906.904182,48909.349652,"{""0"":{""count"":277843,""label"":""Unclassified""},""1"":{""count"":716037,""label"":""Ground""},""2"":{""count"":395825,""label"":""Vegetation""},""4"":{""count"":10147,""label"":""Catenary pole""},""5"":{""count"":50104,""label"":""Rail""},""7"":{""count"":20177,""label"":""Catenary wire""}}"
50,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+500_10+550.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+500_10+550_info.txt,ACQ_242_Aulnoye_Busigny_F_10+500_10+550.laz,ACQ_242_Aulnoye_Busigny_F_10+500_10+550_info.txt,9984174,1471540,1.2,3,1751449.861,9216741.705,133.244,1751630.175,9216908.868,220.533,48909.349662,48911.791877,"{""0"":{""count"":256159,""label"":""Unclassified""},""1"":{""count"":719965,""label"":""Ground""},""2"":{""count"":421532,""label"":""Vegetation""},""4"":{""count"":5992,""label"":""Catenary pole""},""5"":{""count"":48214,""label"":""Rail""},""7"":{""count"":19678,""label"":""Catenary wire""}}"
51,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+550_10+600.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+550_10+600_info.txt,ACQ_242_Aulnoye_Busigny_F_10+550_10+600.laz,ACQ_242_Aulnoye_Busigny_F_10+550_10+600_info.txt,9901169,1487419,1.2,3,1751411.513,9216706.028,135.007,1751567.763,9216891.497,224.559,48911.791883,48914.231610,"{""0"":{""count"":250204,""label"":""Unclassified""},""1"":{""count"":690913,""label"":""Ground""},""2"":{""count"":480519,""label"":""Vegetation""},""4"":{""count"":1335,""label"":""Catenary pole""},""5"":{""count"":48225,""label"":""Rail""},""7"":{""count"":16223,""label"":""Catenary wire""}}"
52,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+600_10+650.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+600_10+650_info.txt,ACQ_242_Aulnoye_Busigny_F_10+600_10+650.laz,ACQ_242_Aulnoye_Busigny_F_10+600_10+650_info.txt,9474538,1471796,1.2,3,1751384.048,9216679.305,136.177,1751525.091,9216823.067,224.587,48914.231617,48916.667697,"{""0"":{""count"":241172,""label"":""Unclassified""},""1"":{""count"":697542,""label"":""Ground""},""2"":{""count"":466526,""label"":""Vegetation""},""4"":{""count"":8075,""label"":""Catenary pole""},""5"":{""count"":49245,""label"":""Rail""},""7"":{""count"":9236,""label"":""Catenary wire""}}"
53,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+650_10+700.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+650_10+700_info.txt,ACQ_242_Aulnoye_Busigny_F_10+650_10+700.laz,ACQ_242_Aulnoye_Busigny_F_10+650_10+700_info.txt,9766132,1517521,1.2,3,1751347.451,9216630.546,136.337,1751516.597,9216795.251,217.785,48916.667704,48919.100727,"{""0"":{""count"":276123,""label"":""Unclassified""},""1"":{""count"":694843,""label"":""Ground""},""2"":{""count"":483227,""label"":""Vegetation""},""4"":{""count"":6581,""label"":""Catenary pole""},""5"":{""count"":48280,""label"":""Rail""},""7"":{""count"":8467,""label"":""Catenary wire""}}"
54,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+700_10+750.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+700_10+750_info.txt,ACQ_242_Aulnoye_Busigny_F_10+700_10+750.laz,ACQ_242_Aulnoye_Busigny_F_10+700_10+750_info.txt,9680360,1519555,1.2,3,1751305.306,9216582.890,136.314,1751460.574,9216770.612,220.931,48919.100733,48921.530028,"{""0"":{""count"":202920,""label"":""Unclassified""},""1"":{""count"":677360,""label"":""Ground""},""2"":{""count"":577809,""label"":""Vegetation""},""4"":{""count"":6327,""label"":""Catenary pole""},""5"":{""count"":47845,""label"":""Rail""},""7"":{""count"":7294,""label"":""Catenary wire""}}"
55,valid,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+750_10+800.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+750_10+800_info.txt,ACQ_242_Aulnoye_Busigny_F_10+750_10+800.laz,ACQ_242_Aulnoye_Busigny_F_10+750_10+800_info.txt,9091427,1411974,1.2,3,1751280.133,9216561.696,136.618,1751453.604,9216712.113,224.113,48921.530038,48923.955970,"{""0"":{""count"":200043,""label"":""Unclassified""},""1"":{""count"":658275,""label"":""Ground""},""2"":{""count"":497135,""label"":""Vegetation""},""4"":{""count"":3121,""label"":""Catenary pole""},""5"":{""count"":45987,""label"":""Rail""},""7"":{""count"":7413,""label"":""Catenary wire""}}"
56,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+800_10+850.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+800_10+850_info.txt,ACQ_242_Aulnoye_Busigny_F_10+800_10+850.laz,ACQ_242_Aulnoye_Busigny_F_10+800_10+850_info.txt,9331301,1433006,1.2,3,1751243.896,9216524.404,136.615,1751408.287,9216685.895,221.487,48923.955972,48926.377599,"{""0"":{""count"":187794,""label"":""Unclassified""},""1"":{""count"":662253,""label"":""Ground""},""2"":{""count"":525391,""label"":""Vegetation""},""4"":{""count"":2983,""label"":""Catenary pole""},""5"":{""count"":46608,""label"":""Rail""},""7"":{""count"":7977,""label"":""Catenary wire""}}"
57,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+850_10+900.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+850_10+900_info.txt,ACQ_242_Aulnoye_Busigny_F_10+850_10+900.laz,ACQ_242_Aulnoye_Busigny_F_10+850_10+900_info.txt,9121139,1394259,1.2,3,1751201.465,9216471.406,134.717,1751392.271,9216653.783,221.535,48926.377604,48928.794535,"{""0"":{""count"":234215,""label"":""Unclassified""},""1"":{""count"":681133,""label"":""Ground""},""2"":{""count"":415932,""label"":""Vegetation""},""4"":{""count"":6443,""label"":""Catenary pole""},""5"":{""count"":46112,""label"":""Rail""},""7"":{""count"":10424,""label"":""Catenary wire""}}"
58,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+900_10+950.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+900_10+950_info.txt,ACQ_242_Aulnoye_Busigny_F_10+900_10+950.laz,ACQ_242_Aulnoye_Busigny_F_10+900_10+950_info.txt,8907769,1306895,1.2,3,1751170.796,9216433.680,134.594,1751352.571,9216643.069,220.616,48928.794541,48931.207264,"{""0"":{""count"":230916,""label"":""Unclassified""},""1"":{""count"":696985,""label"":""Ground""},""2"":{""count"":310319,""label"":""Vegetation""},""4"":{""count"":7383,""label"":""Catenary pole""},""5"":{""count"":46729,""label"":""Rail""},""7"":{""count"":14563,""label"":""Catenary wire""}}"
59,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_10+950_11+000.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_10+950_11+000_info.txt,ACQ_242_Aulnoye_Busigny_F_10+950_11+000.laz,ACQ_242_Aulnoye_Busigny_F_10+950_11+000_info.txt,8569570,1265765,1.2,3,1751129.807,9216359.222,133.502,1751324.937,9216576.946,220.624,48931.207272,48933.616028,"{""0"":{""count"":179334,""label"":""Unclassified""},""1"":{""count"":698929,""label"":""Ground""},""2"":{""count"":317549,""label"":""Vegetation""},""4"":{""count"":7188,""label"":""Catenary pole""},""5"":{""count"":46538,""label"":""Rail""},""7"":{""count"":16227,""label"":""Catenary wire""}}"
60,test,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_11+000_11+050.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_11+000_11+050_info.txt,ACQ_242_Aulnoye_Busigny_F_11+000_11+050.laz,ACQ_242_Aulnoye_Busigny_F_11+000_11+050_info.txt,8407621,1259468,1.2,3,1751097.325,9216360.216,134.178,1751296.144,9216576.051,222.984,48933.616213,48936.021891,"{""0"":{""count"":156044,""label"":""Unclassified""},""1"":{""count"":690273,""label"":""Ground""},""2"":{""count"":350196,""label"":""Vegetation""},""4"":{""count"":1229,""label"":""Catenary pole""},""5"":{""count"":46631,""label"":""Rail""},""7"":{""count"":15095,""label"":""Catenary wire""}}"
61,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_11+050_11+100.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_11+050_11+100_info.txt,ACQ_242_Aulnoye_Busigny_F_11+050_11+100.laz,ACQ_242_Aulnoye_Busigny_F_11+050_11+100_info.txt,8734969,1317636,1.2,3,1751068.137,9216303.555,135.206,1751241.207,9216524.105,220.768,48936.021901,48938.423220,"{""0"":{""count"":145379,""label"":""Unclassified""},""1"":{""count"":695546,""label"":""Ground""},""2"":{""count"":416199,""label"":""Vegetation""},""4"":{""count"":4366,""label"":""Catenary pole""},""5"":{""count"":45625,""label"":""Rail""},""7"":{""count"":10521,""label"":""Catenary wire""}}"
62,train,ACQ_242_Aulnoye_Busigny,data/ACQ_242_Aulnoye_Busigny/cloud/ACQ_242_Aulnoye_Busigny_F_11+100_11+150.laz,data/ACQ_242_Aulnoye_Busigny/info/ACQ_242_Aulnoye_Busigny_F_11+100_11+150_info.txt,ACQ_242_Aulnoye_Busigny_F_11+100_11+150.laz,ACQ_242_Aulnoye_Busigny_F_11+100_11+150_info.txt,8966385,1359781,1.2,3,1751032.401,9216275.649,136.167,1751247.555,9216475.111,224.846,48938.423227,48940.821631,"{""0"":{""count"":246606,""label"":""Unclassified""},""1"":{""count"":700305,""label"":""Ground""},""2"":{""count"":349296,""label"":""Vegetation""},""4"":{""count"":6294,""label"":""Catenary pole""},""5"":{""count"":46522,""label"":""Rail""},""7"":{""count"":10758,""label"":""Catenary wire""}}"
